date,btc,gold,btc_tradable,gold_inter,gold_tradable,btc_diff,gold_diff
2020-04-13,6915.37,,True,1729.65,False,23.769999999999527,12.25
2020-04-14,6857.66,1741.9,True,1741.9,True,-57.710000000000036,12.25
2020-04-15,6871.95,1718.65,True,1718.65,True,14.289999999999964,-23.25
2020-04-16,6623.8,1729.5,True,1729.5,True,-248.14999999999964,10.849999999999909
2020-04-17,7112.27,1692.55,True,1692.55,True,488.47000000000025,-36.950000000000045
2020-04-18,7034.89,,True,1690.4333333333334,False,-77.38000000000011,-2.1166666666665606
2020-04-19,7259.36,,True,1688.3166666666666,False,224.46999999999935,-2.116666666666788
2020-04-20,7130.04,1686.2,True,1686.2,True,-129.3199999999997,-2.1166666666665606
2020-04-21,6840.24,1682.05,True,1682.05,True,-289.8000000000002,-4.150000000000091
2020-04-22,6852.52,1710.55,True,1710.55,True,12.280000000000655,28.5
2020-04-23,7130.99,1736.25,True,1736.25,True,278.46999999999935,25.700000000000045
2020-04-24,7477.6,1715.9,True,1715.9,True,346.6100000000006,-20.34999999999991
2020-04-25,7507.08,,True,1715.5833333333335,False,29.479999999999563,-0.31666666666660603
2020-04-26,7549.52,,True,1715.2666666666667,False,42.44000000000051,-0.3166666666668334
2020-04-27,7699.27,1714.95,True,1714.95,True,149.75,-0.31666666666660603
2020-04-28,7790.66,1691.55,True,1691.55,True,91.38999999999942,-23.40000000000009
2020-04-29,7765.33,1703.35,True,1703.35,True,-25.329999999999927,11.799999999999955
2020-04-30,8777.63,1702.75,True,1702.75,True,1012.2999999999993,-0.599999999999909
2020-05-01,8628.77,1686.25,True,1686.25,True,-148.85999999999876,-16.5
2020-05-02,8824.66,,True,1693.8666666666666,False,195.88999999999942,7.616666666666561
2020-05-03,8973.82,,True,1701.4833333333333,False,149.15999999999985,7.616666666666788
2020-05-04,8903.95,1709.1,True,1709.1,True,-69.86999999999898,7.616666666666561
2020-05-05,8885.93,1699.55,True,1699.55,True,-18.020000000000437,-9.549999999999955
2020-05-06,9030.96,1691.5,True,1691.5,True,145.02999999999884,-8.049999999999955
2020-05-07,9170.79,1704.05,True,1704.05,True,139.83000000000175,12.549999999999955
2020-05-08,10002.48,,True,1703.725,False,831.6899999999987,-0.3250000000000455
2020-05-09,9821.8,,True,1703.4,False,-180.6800000000003,-0.3249999999998181
2020-05-10,9527.39,,True,1703.075,False,-294.40999999999985,-0.3250000000000455
2020-05-11,8754.46,1702.75,True,1702.75,True,-772.9300000000003,-0.3250000000000455
2020-05-12,8617.25,1702.4,True,1702.4,True,-137.20999999999913,-0.34999999999990905
2020-05-13,8814.53,1708.4,True,1708.4,True,197.28000000000065,6.0
2020-05-14,9305.93,1731.6,True,1731.6,True,491.39999999999964,23.199999999999818
2020-05-15,9790.31,1735.35,True,1735.35,True,484.3799999999992,3.75
2020-05-16,9303.59,,True,1735.1333333333332,False,-486.71999999999935,-0.21666666666669698
2020-05-17,9385.7,,True,1734.9166666666667,False,82.11000000000058,-0.2166666666664696
2020-05-18,9669.4,1734.7,True,1734.7,True,283.6999999999989,-0.21666666666669698
2020-05-19,9719.37,1737.95,True,1737.95,True,49.970000000001164,3.25
2020-05-20,9785.74,1748.3,True,1748.3,True,66.36999999999898,10.349999999999909
2020-05-21,9510.67,1724.9,True,1724.9,True,-275.0699999999997,-23.399999999999864
2020-05-22,9057.57,1733.55,True,1733.55,True,-453.10000000000036,8.649999999999864
2020-05-23,9167.26,,True,1730.225,False,109.69000000000051,-3.3250000000000455
2020-05-24,9178.32,,True,1726.9,False,11.05999999999949,-3.324999999999818
2020-05-25,8730.73,,True,1723.575,False,-447.59000000000015,-3.3250000000000455
2020-05-26,8899.66,1720.25,True,1720.25,True,168.9300000000003,-3.3250000000000455
2020-05-27,8842.85,1694.6,True,1694.6,True,-56.80999999999949,-25.65000000000009
2020-05-28,9197.54,1717.35,True,1717.35,True,354.6900000000005,22.75
2020-05-29,9569.21,1728.7,True,1728.7,True,371.66999999999825,11.350000000000136
2020-05-30,9425.98,,True,1729.3333333333333,False,-143.22999999999956,0.6333333333332121
2020-05-31,9698.1,,True,1729.9666666666667,False,272.1200000000008,0.6333333333334394
2020-06-01,9450.84,1730.6,True,1730.6,True,-247.26000000000022,0.6333333333332121
2020-06-02,10204.23,1742.15,True,1742.15,True,753.3899999999994,11.550000000000182
2020-06-03,9525.57,1705.35,True,1705.35,True,-678.6599999999999,-36.80000000000018
2020-06-04,9658.04,1700.05,True,1700.05,True,132.47000000000116,-5.2999999999999545
2020-06-05,9794.56,1683.45,True,1683.45,True,136.51999999999862,-16.59999999999991
2020-06-06,9623.75,,True,1685.75,False,-170.8099999999995,2.2999999999999545
2020-06-07,9670.43,,True,1688.05,False,46.68000000000029,2.2999999999999545
2020-06-08,9753.85,1690.35,True,1690.35,True,83.42000000000007,2.2999999999999545
2020-06-09,9782.59,1713.5,True,1713.5,True,28.73999999999978,23.15000000000009
2020-06-10,9775.15,1722.05,True,1722.05,True,-7.440000000000509,8.549999999999955
2020-06-11,9892.13,1738.25,True,1738.25,True,116.97999999999956,16.200000000000045
2020-06-12,9286.42,1733.5,True,1733.5,True,-605.7099999999991,-4.75
2020-06-13,9459.97,,True,1725.8166666666666,False,173.54999999999927,-7.683333333333394
2020-06-14,9473.5,,True,1718.1333333333334,False,13.530000000000655,-7.683333333333167
2020-06-15,9330.07,1710.45,True,1710.45,True,-143.4300000000003,-7.683333333333394
2020-06-16,9426.7,1719.85,True,1719.85,True,96.63000000000102,9.399999999999864
2020-06-17,9526.0,1724.35,True,1724.35,True,99.29999999999927,4.5
2020-06-18,9454.81,1719.5,True,1719.5,True,-71.19000000000051,-4.849999999999909
2020-06-19,9380.03,1734.75,True,1734.75,True,-74.77999999999884,15.25
2020-06-20,9300.15,,True,1743.7833333333333,False,-79.88000000000102,9.033333333333303
2020-06-21,9357.43,,True,1752.8166666666666,False,57.280000000000655,9.033333333333303
2020-06-22,9284.78,1761.85,True,1761.85,True,-72.64999999999964,9.033333333333303
2020-06-23,9691.9,1768.9,True,1768.9,True,407.119999999999,7.050000000000182
2020-06-24,9621.49,1766.05,True,1766.05,True,-70.40999999999985,-2.8500000000001364
2020-06-25,9276.58,1756.55,True,1756.55,True,-344.90999999999985,-9.5
2020-06-26,9240.85,1747.6,True,1747.6,True,-35.72999999999956,-8.950000000000045
2020-06-27,9154.45,,True,1755.6,False,-86.39999999999964,8.0
2020-06-28,9004.23,,True,1763.6,False,-150.22000000000116,8.0
2020-06-29,9127.47,1771.6,True,1771.6,True,123.23999999999978,8.0
2020-06-30,9185.35,1768.1,True,1768.1,True,57.88000000000102,-3.5
2020-07-01,9133.97,1771.05,True,1771.05,True,-51.38000000000102,2.9500000000000455
2020-07-02,9236.38,1777.45,True,1777.45,True,102.40999999999985,6.400000000000091
2020-07-03,9087.98,1772.9,True,1772.9,True,-148.39999999999964,-4.5499999999999545
2020-07-04,9072.42,,True,1777.9,False,-15.55999999999949,5.0
2020-07-05,9131.31,,True,1782.9,False,58.88999999999942,5.0
2020-07-06,9089.09,1787.9,True,1787.9,True,-42.219999999999345,5.0
2020-07-07,9348.91,1789.55,True,1789.55,True,259.8199999999997,1.6499999999998636
2020-07-08,9256.23,1811.1,True,1811.1,True,-92.68000000000029,21.549999999999955
2020-07-09,9440.07,1812.1,True,1812.1,True,183.84000000000015,1.0
2020-07-10,9238.04,1803.1,True,1803.1,True,-202.02999999999884,-9.0
2020-07-11,9287.4,,True,1804.5666666666666,False,49.35999999999876,1.466666666666697
2020-07-12,9235.96,,True,1806.0333333333333,False,-51.44000000000051,1.466666666666697
2020-07-13,9295.9,1807.5,True,1807.5,True,59.94000000000051,1.466666666666697
2020-07-14,9238.13,1801.9,True,1801.9,True,-57.77000000000044,-5.599999999999909
2020-07-15,9254.52,1804.6,True,1804.6,True,16.390000000001237,2.699999999999818
2020-07-16,9193.51,1807.7,True,1807.7,True,-61.01000000000022,3.1000000000001364
2020-07-17,9131.0,1807.35,True,1807.35,True,-62.51000000000022,-0.3500000000001364
2020-07-18,9154.19,,True,1810.1166666666666,False,23.19000000000051,2.7666666666666515
2020-07-19,9174.71,,True,1812.8833333333334,False,20.519999999998618,2.766666666666879
2020-07-20,9214.66,1815.65,True,1815.65,True,39.95000000000073,2.7666666666666515
2020-07-21,9163.87,1842.55,True,1842.55,True,-50.789999999999054,26.899999999999864
2020-07-22,9392.66,1852.4,True,1852.4,True,228.78999999999905,9.850000000000136
2020-07-23,9537.4,1878.3,True,1878.3,True,144.73999999999978,25.899999999999864
2020-07-24,9613.11,1902.1,True,1902.1,True,75.71000000000095,23.799999999999955
2020-07-25,9551.28,,True,1913.6166666666666,False,-61.82999999999993,11.516666666666652
2020-07-26,9707.5,,True,1925.1333333333334,False,156.21999999999935,11.516666666666879
2020-07-27,9938.83,1936.65,True,1936.65,True,231.32999999999993,11.516666666666652
2020-07-28,11042.4,1940.9,True,1940.9,True,1103.5699999999997,4.25
2020-07-29,10934.94,1950.9,True,1950.9,True,-107.45999999999913,10.0
2020-07-30,11102.67,1957.65,True,1957.65,True,167.72999999999956,6.75
2020-07-31,11114.93,1964.9,True,1964.9,True,12.260000000000218,7.25
2020-08-01,11343.88,,True,1962.7833333333333,False,228.9499999999989,-2.116666666666788
2020-08-02,11823.69,,True,1960.6666666666667,False,479.8100000000013,-2.1166666666665606
2020-08-03,11077.77,1958.55,True,1958.55,True,-745.9200000000001,-2.116666666666788
2020-08-04,11242.57,1977.9,True,1977.9,True,164.79999999999927,19.350000000000136
2020-08-05,11194.25,2048.15,True,2048.15,True,-48.31999999999971,70.25
2020-08-06,11750.28,2067.15,True,2067.15,True,556.0300000000007,19.0
2020-08-07,11772.94,2031.15,True,2031.15,True,22.659999999999854,-36.0
2020-08-08,11605.6,,True,2035.6000000000001,False,-167.34000000000015,4.4500000000000455
2020-08-09,11767.6,,True,2040.05,False,162.0,4.449999999999818
2020-08-10,11684.06,2044.5,True,2044.5,True,-83.54000000000087,4.4500000000000455
2020-08-11,11893.03,1939.65,True,1939.65,True,208.97000000000116,-104.84999999999991
2020-08-12,11392.43,1931.9,True,1931.9,True,-500.60000000000036,-7.75
2020-08-13,11573.11,1944.25,True,1944.25,True,180.6800000000003,12.349999999999909
2020-08-14,11777.43,1944.75,True,1944.75,True,204.3199999999997,0.5
2020-08-15,11774.38,,True,1954.1166666666666,False,-3.0500000000010914,9.36666666666656
2020-08-16,11873.98,,True,1963.4833333333333,False,99.60000000000036,9.366666666666788
2020-08-17,11914.01,1972.85,True,1972.85,True,40.030000000000655,9.36666666666656
2020-08-18,12293.72,2008.75,True,2008.75,True,379.7099999999991,35.90000000000009
2020-08-19,11969.53,1981.0,True,1981.0,True,-324.1899999999987,-27.75
2020-08-20,11734.0,1927.15,True,1927.15,True,-235.53000000000065,-53.84999999999991
2020-08-21,11865.82,1924.35,True,1924.35,True,131.8199999999997,-2.800000000000182
2020-08-22,11522.8,,True,1930.8833333333332,False,-343.02000000000044,6.533333333333303
2020-08-23,11683.44,,True,1937.4166666666667,False,160.64000000000124,6.53333333333353
2020-08-24,11653.02,1943.95,True,1943.95,True,-30.420000000000073,6.533333333333303
2020-08-25,11763.93,1911.15,True,1911.15,True,110.90999999999985,-32.799999999999955
2020-08-26,11337.4,1932.95,True,1932.95,True,-426.53000000000065,21.799999999999955
2020-08-27,11467.37,1923.85,True,1923.85,True,129.97000000000116,-9.100000000000136
2020-08-28,11302.01,1957.35,True,1957.35,True,-165.36000000000058,33.5
2020-08-29,11534.75,,True,1961.1,False,232.73999999999978,3.75
2020-08-30,11481.64,,True,1964.85,False,-53.11000000000058,3.75
2020-08-31,11707.78,,True,1968.6,False,226.14000000000124,3.75
2020-09-01,11659.57,1972.35,True,1972.35,True,-48.210000000000946,3.75
2020-09-02,11923.25,1947.05,True,1947.05,True,263.6800000000003,-25.299999999999955
2020-09-03,11397.44,1940.45,True,1940.45,True,-525.8099999999995,-6.599999999999909
2020-09-04,10187.51,1926.3,True,1926.3,True,-1209.9300000000003,-14.150000000000091
2020-09-05,10467.89,,True,1927.0166666666667,False,280.3799999999992,0.716666666666697
2020-09-06,10159.62,,True,1927.7333333333333,False,-308.2699999999986,0.716666666666697
2020-09-07,10254.93,1928.45,True,1928.45,True,95.30999999999949,0.716666666666697
2020-09-08,10367.74,1910.95,True,1910.95,True,112.80999999999949,-17.5
2020-09-09,10121.52,1947.2,True,1947.2,True,-246.21999999999935,36.25
2020-09-10,10227.83,1966.25,True,1966.25,True,106.30999999999949,19.049999999999955
2020-09-11,10352.66,1947.4,True,1947.4,True,124.82999999999993,-18.84999999999991
2020-09-12,10395.44,,True,1951.1666666666667,False,42.780000000000655,3.7666666666666515
2020-09-13,10446.44,,True,1954.9333333333334,False,51.0,3.7666666666666515
2020-09-14,10330.77,1958.7,True,1958.7,True,-115.67000000000007,3.7666666666666515
2020-09-15,10674.64,1949.35,True,1949.35,True,343.869999999999,-9.350000000000136
2020-09-16,10785.62,1961.8,True,1961.8,True,110.98000000000138,12.450000000000045
2020-09-17,10948.43,1936.25,True,1936.25,True,162.8099999999995,-25.549999999999955
2020-09-18,10943.89,1950.85,True,1950.85,True,-4.540000000000873,14.599999999999909
2020-09-19,10931.79,,True,1937.0166666666667,False,-12.099999999998545,-13.833333333333258
2020-09-20,11081.43,,True,1923.1833333333332,False,149.63999999999942,-13.833333333333485
2020-09-21,10919.65,1909.35,True,1909.35,True,-161.78000000000065,-13.833333333333258
2020-09-22,10430.46,1906.0,True,1906.0,True,-489.1900000000005,-3.349999999999909
2020-09-23,10532.22,1873.4,True,1873.4,True,101.76000000000022,-32.59999999999991
2020-09-24,10234.48,1861.75,True,1861.75,True,-297.7399999999998,-11.650000000000091
2020-09-25,10732.43,1859.7,True,1859.7,True,497.9500000000007,-2.0499999999999545
2020-09-26,10692.84,,True,1861.2333333333333,False,-39.590000000000146,1.533333333333303
2020-09-27,10732.4,,True,1862.7666666666667,False,39.55999999999949,1.533333333333303
2020-09-28,10774.24,1864.3,True,1864.3,True,41.840000000000146,1.533333333333303
2020-09-29,10692.33,1883.95,True,1883.95,True,-81.90999999999985,19.65000000000009
2020-09-30,10840.8,1886.9,True,1886.9,True,148.46999999999935,2.9500000000000455
2020-10-01,10777.92,1902.0,True,1902.0,True,-62.8799999999992,15.099999999999909
2020-10-02,10619.24,1903.05,True,1903.05,True,-158.6800000000003,1.0499999999999545
2020-10-03,10575.06,,True,1905.2333333333333,False,-44.18000000000029,2.183333333333394
2020-10-04,10551.77,,True,1907.4166666666665,False,-23.289999999999054,2.1833333333331666
2020-10-05,10673.46,1909.6,True,1909.6,True,121.68999999999869,2.183333333333394
2020-10-06,10788.56,1913.4,True,1913.4,True,115.10000000000036,3.800000000000182
2020-10-07,10603.74,1884.5,True,1884.5,True,-184.8199999999997,-28.90000000000009
2020-10-08,10670.8,1887.45,True,1887.45,True,67.05999999999949,2.9500000000000455
2020-10-09,10923.3,1923.25,True,1923.25,True,252.5,35.799999999999955
2020-10-10,11063.19,,True,1924.0,False,139.89000000000124,0.75
2020-10-11,11302.67,,True,1924.75,False,239.47999999999956,0.75
2020-10-12,11376.61,1925.5,True,1925.5,True,73.94000000000051,0.75
2020-10-13,11540.04,1891.3,True,1891.3,True,163.4300000000003,-34.200000000000045
2020-10-14,11428.24,1910.05,True,1910.05,True,-111.80000000000109,18.75
2020-10-15,11431.32,1891.9,True,1891.9,True,3.0799999999999272,-18.149999999999864
2020-10-16,11503.73,1905.05,True,1905.05,True,72.40999999999985,13.149999999999864
2020-10-17,11327.57,,True,1905.2333333333333,False,-176.15999999999985,0.18333333333339397
2020-10-18,11366.51,,True,1905.4166666666665,False,38.94000000000051,0.1833333333331666
2020-10-19,11508.2,1905.6,True,1905.6,True,141.6900000000005,0.18333333333339397
2020-10-20,11758.16,1898.4,True,1898.4,True,249.95999999999913,-7.199999999999818
2020-10-21,11925.46,1924.15,True,1924.15,True,167.29999999999927,25.75
2020-10-22,12831.56,1900.95,True,1900.95,True,906.1000000000004,-23.200000000000045
2020-10-23,12990.25,1903.65,True,1903.65,True,158.6900000000005,2.7000000000000455
2020-10-24,12944.52,,True,1901.9166666666667,False,-45.72999999999956,-1.7333333333333485
2020-10-25,13128.46,,True,1900.1833333333334,False,183.9399999999987,-1.7333333333333485
2020-10-26,13036.77,1898.45,True,1898.45,True,-91.68999999999869,-1.7333333333333485
2020-10-27,13076.37,1905.7,True,1905.7,True,39.600000000000364,7.25
2020-10-28,13651.47,1869.95,True,1869.95,True,575.0999999999985,-35.75
2020-10-29,13289.0,1870.3,True,1870.3,True,-362.46999999999935,0.34999999999990905
2020-10-30,13458.66,1881.85,True,1881.85,True,169.65999999999985,11.549999999999955
2020-10-31,13564.72,,True,1884.5333333333333,False,106.05999999999949,2.683333333333394
2020-11-01,13810.32,,True,1887.2166666666667,False,245.60000000000036,2.683333333333394
2020-11-02,13758.88,1889.9,True,1889.9,True,-51.44000000000051,2.683333333333394
2020-11-03,13575.17,1908.3,True,1908.3,True,-183.70999999999913,18.399999999999864
2020-11-04,14023.31,1900.15,True,1900.15,True,448.1399999999994,-8.149999999999864
2020-11-05,14155.59,1938.45,True,1938.45,True,132.28000000000065,38.299999999999955
2020-11-06,15591.39,1940.8,True,1940.8,True,1435.7999999999993,2.349999999999909
2020-11-07,15595.77,,True,1916.3,False,4.380000000001019,-24.5
2020-11-08,14839.84,,True,1891.8,False,-755.9300000000003,-24.5
2020-11-09,15490.6,1867.3,True,1867.3,True,650.7600000000002,-24.5
2020-11-10,15328.53,1878.7,True,1878.7,True,-162.0699999999997,11.400000000000091
2020-11-11,15317.04,1860.95,True,1860.95,True,-11.489999999999782,-17.75
2020-11-12,15708.65,1874.85,True,1874.85,True,391.60999999999876,13.899999999999864
2020-11-13,16295.57,1890.9,True,1890.9,True,586.9200000000001,16.050000000000182
2020-11-14,16339.33,,True,1889.1333333333334,False,43.76000000000022,-1.7666666666666515
2020-11-15,16091.07,,True,1887.3666666666666,False,-248.26000000000022,-1.7666666666668789
2020-11-16,15968.16,1885.6,True,1885.6,True,-122.90999999999985,-1.7666666666666515
2020-11-17,16725.15,1889.05,True,1889.05,True,756.9900000000016,3.4500000000000455
2020-11-18,17679.72,1876.1,True,1876.1,True,954.5699999999997,-12.950000000000045
2020-11-19,17798.45,1857.35,True,1857.35,True,118.72999999999956,-18.75
2020-11-20,17820.57,1875.7,True,1875.7,True,22.11999999999898,18.350000000000136
2020-11-21,18687.45,,True,1863.8666666666668,False,866.880000000001,-11.833333333333258
2020-11-22,18699.75,,True,1852.0333333333333,False,12.299999999999272,-11.833333333333485
2020-11-23,18422.28,1840.2,True,1840.2,True,-277.47000000000116,-11.833333333333258
2020-11-24,18398.91,1799.6,True,1799.6,True,-23.36999999999898,-40.600000000000136
2020-11-25,19172.52,1810.2,True,1810.2,True,773.6100000000006,10.600000000000136
2020-11-26,18739.8,1807.4,True,1807.4,True,-432.72000000000116,-2.7999999999999545
2020-11-27,17151.44,1779.3,True,1779.3,True,-1588.3600000000006,-28.100000000000136
2020-11-28,17138.87,,True,1773.7166666666667,False,-12.569999999999709,-5.5833333333332575
2020-11-29,17732.42,,True,1768.1333333333332,False,593.5499999999993,-5.583333333333485
2020-11-30,18191.6,1762.55,True,1762.55,True,459.1800000000003,-5.5833333333332575
2020-12-01,19709.73,1810.75,True,1810.75,True,1518.130000000001,48.200000000000045
2020-12-02,18792.52,1822.6,True,1822.6,True,-917.2099999999991,11.849999999999909
2020-12-03,19226.97,1832.35,True,1832.35,True,434.4500000000007,9.75
2020-12-04,19454.54,1843.0,True,1843.0,True,227.5699999999997,10.650000000000091
2020-12-05,18670.49,,True,1848.65,False,-784.0499999999993,5.650000000000091
2020-12-06,19155.06,,True,1854.3,False,484.5699999999997,5.649999999999864
2020-12-07,19377.66,1859.95,True,1859.95,True,222.59999999999854,5.650000000000091
2020-12-08,19181.41,1868.15,True,1868.15,True,-196.25,8.200000000000045
2020-12-09,18318.87,1841.75,True,1841.75,True,-862.5400000000009,-26.40000000000009
2020-12-10,18554.15,1844.35,True,1844.35,True,235.28000000000247,2.599999999999909
2020-12-11,18247.76,1842.0,True,1842.0,True,-306.39000000000306,-2.349999999999909
2020-12-12,18029.36,,True,1838.3833333333334,False,-218.39999999999782,-3.6166666666665606
2020-12-13,18803.44,,True,1834.7666666666667,False,774.0799999999981,-3.616666666666788
2020-12-14,19164.48,1831.15,True,1831.15,True,361.0400000000009,-3.6166666666665606
2020-12-15,19276.59,1850.65,True,1850.65,True,112.11000000000058,19.5
2020-12-16,19439.75,1851.95,True,1851.95,True,163.15999999999985,1.2999999999999545
2020-12-17,21379.48,1890.75,True,1890.75,True,1939.7299999999996,38.799999999999955
2020-12-18,22847.46,1879.75,True,1879.75,True,1467.9799999999996,-11.0
2020-12-19,23150.79,,True,1879.8333333333333,False,303.33000000000175,0.08333333333325754
2020-12-20,23869.92,,True,1879.9166666666667,False,719.1299999999974,0.08333333333348492
2020-12-21,23490.58,1880.0,True,1880.0,True,-379.3399999999965,0.08333333333325754
2020-12-22,22745.48,1877.1,True,1877.1,True,-745.1000000000022,-2.900000000000091
2020-12-23,23824.99,1875.0,True,1875.0,True,1079.510000000002,-2.099999999999909
2020-12-24,23253.37,,True,1874.8833333333332,False,-571.6200000000026,-0.11666666666678793
2020-12-25,23715.53,,True,1874.7666666666667,False,462.15999999999985,-0.11666666666656056
2020-12-26,24693.58,,True,1874.65,False,978.0500000000029,-0.11666666666656056
2020-12-27,26443.21,,True,1874.5333333333333,False,1749.6299999999974,-0.11666666666678793
2020-12-28,26246.58,,True,1874.4166666666665,False,-196.62999999999738,-0.11666666666678793
2020-12-29,27036.69,1874.3,True,1874.3,True,790.109999999997,-0.11666666666656056
2020-12-30,27376.37,1887.6,True,1887.6,True,339.6800000000003,13.299999999999955
2020-12-31,28856.59,,True,1898.72,False,1480.2200000000012,11.120000000000118
2021-01-01,28982.56,,True,1909.84,False,125.97000000000116,11.11999999999989
2021-01-02,29393.75,,True,1920.96,False,411.1899999999987,11.120000000000118
2021-01-03,32195.46,,True,1932.08,False,2801.709999999999,11.11999999999989
2021-01-04,33000.78,1943.2,True,1943.2,True,805.3199999999997,11.120000000000118
2021-01-05,32035.03,1940.35,True,1940.35,True,-965.75,-2.8500000000001364
2021-01-06,34046.67,1931.95,True,1931.95,True,2011.6399999999994,-8.399999999999864
2021-01-07,36860.41,1920.1,True,1920.1,True,2813.7400000000052,-11.850000000000136
2021-01-08,39486.04,1862.9,True,1862.9,True,2625.6299999999974,-57.19999999999982
2021-01-09,40670.25,,True,1857.6833333333334,False,1184.2099999999991,-5.216666666666697
2021-01-10,40240.72,,True,1852.4666666666667,False,-429.52999999999884,-5.216666666666697
2021-01-11,38240.09,1847.25,True,1847.25,True,-2000.6300000000047,-5.216666666666697
2021-01-12,35544.94,1841.25,True,1841.25,True,-2695.149999999994,-6.0
2021-01-13,34011.82,1858.85,True,1858.85,True,-1533.1200000000026,17.59999999999991
2021-01-14,37393.13,1841.75,True,1841.75,True,3381.3099999999977,-17.09999999999991
2021-01-15,39158.47,1839.0,True,1839.0,True,1765.3400000000038,-2.75
2021-01-16,36828.52,,True,1837.0166666666667,False,-2329.9500000000044,-1.9833333333333485
2021-01-17,36065.2,,True,1835.0333333333333,False,-763.3199999999997,-1.9833333333333485
2021-01-18,35793.01,1833.05,True,1833.05,True,-272.18999999999505,-1.9833333333333485
2021-01-19,36632.35,1834.7,True,1834.7,True,839.3399999999965,1.650000000000091
2021-01-20,36020.13,1856.6,True,1856.6,True,-612.2200000000012,21.899999999999864
2021-01-21,35538.98,1862.1,True,1862.1,True,-481.1499999999942,5.5
2021-01-22,30797.88,1852.7,True,1852.7,True,-4741.100000000002,-9.399999999999864
2021-01-23,33002.38,,True,1854.0833333333333,False,2204.4999999999964,1.383333333333212
2021-01-24,32099.74,,True,1855.4666666666667,False,-902.6399999999958,1.3833333333334394
2021-01-25,32276.84,1856.85,True,1856.85,True,177.09999999999854,1.383333333333212
2021-01-26,32243.26,1856.6,True,1856.6,True,-33.580000000001746,-0.25
2021-01-27,32541.8,1843.0,True,1843.0,True,298.5400000000009,-13.599999999999909
2021-01-28,30419.17,1853.7,True,1853.7,True,-2122.630000000001,10.700000000000045
2021-01-29,33403.17,1863.8,True,1863.8,True,2984.0,10.099999999999909
2021-01-30,34314.26,,True,1863.5166666666667,False,911.0900000000038,-0.283333333333303
2021-01-31,34318.1,,True,1863.2333333333333,False,3.8399999999965075,-0.283333333333303
2021-02-01,33136.46,1862.95,True,1862.95,True,-1181.6399999999994,-0.283333333333303
2021-02-02,33522.9,1833.1,True,1833.1,True,386.4400000000023,-29.850000000000136
2021-02-03,35529.66,1835.45,True,1835.45,True,2006.760000000002,2.3500000000001364
2021-02-04,37676.25,1785.9,True,1785.9,True,2146.5899999999965,-49.549999999999955
2021-02-05,37002.09,1802.95,True,1802.95,True,-674.1600000000035,17.049999999999955
2021-02-06,38278.61,,True,1813.7166666666667,False,1276.520000000004,10.766666666666652
2021-02-07,39323.26,,True,1824.4833333333333,False,1044.6500000000015,10.766666666666652
2021-02-08,38928.1,1835.25,True,1835.25,True,-395.1600000000035,10.766666666666652
2021-02-09,46364.3,1839.6,True,1839.6,True,7436.200000000004,4.349999999999909
2021-02-10,46589.58,1842.65,True,1842.65,True,225.27999999999884,3.050000000000182
2021-02-11,44878.17,1840.1,True,1840.1,True,-1711.4100000000035,-2.550000000000182
2021-02-12,48013.38,1816.35,True,1816.35,True,3135.209999999999,-23.75
2021-02-13,47471.4,,True,1816.6666666666665,False,-541.9799999999959,0.31666666666660603
2021-02-14,47185.19,,True,1816.9833333333333,False,-286.2099999999991,0.3166666666668334
2021-02-15,48720.37,1817.3,True,1817.3,True,1535.1800000000003,0.31666666666660603
2021-02-16,47951.85,1794.25,True,1794.25,True,-768.5200000000041,-23.049999999999955
2021-02-17,49160.1,1780.7,True,1780.7,True,1208.25,-13.549999999999955
2021-02-18,52118.23,1773.15,True,1773.15,True,2958.1300000000047,-7.5499999999999545
2021-02-19,51608.15,1786.2,True,1786.2,True,-510.08000000000175,13.049999999999955
2021-02-20,55916.5,,True,1793.2833333333333,False,4308.3499999999985,7.0833333333332575
2021-02-21,56001.2,,True,1800.3666666666668,False,84.69999999999709,7.083333333333485
2021-02-22,57487.86,1807.45,True,1807.45,True,1486.6600000000035,7.0833333333332575
2021-02-23,54123.4,1799.65,True,1799.65,True,-3364.459999999999,-7.7999999999999545
2021-02-24,48880.43,1788.0,True,1788.0,True,-5242.970000000001,-11.650000000000091
2021-02-25,50624.84,1779.65,True,1779.65,True,1744.4099999999962,-8.349999999999909
2021-02-26,46800.42,1742.85,True,1742.85,True,-3824.4199999999983,-36.80000000000018
2021-02-27,46340.31,,True,1739.95,False,-460.1100000000006,-2.8999999999998636
2021-02-28,46155.87,,True,1737.05,False,-184.43999999999505,-2.900000000000091
2021-03-01,45113.92,1734.15,True,1734.15,True,-1041.9500000000044,-2.8999999999998636
2021-03-02,49618.43,1723.85,True,1723.85,True,4504.510000000002,-10.300000000000182
2021-03-03,48356.04,1711.4,True,1711.4,True,-1262.3899999999994,-12.449999999999818
2021-03-04,50477.7,1712.1,True,1712.1,True,2121.659999999996,0.6999999999998181
2021-03-05,48448.91,1696.25,True,1696.25,True,-2028.7899999999936,-15.849999999999909
2021-03-06,48861.38,,True,1693.1833333333334,False,412.4699999999939,-3.066666666666606
2021-03-07,48881.59,,True,1690.1166666666666,False,20.209999999999127,-3.0666666666668334
2021-03-08,51169.7,1687.05,True,1687.05,True,2288.1100000000006,-3.066666666666606
2021-03-09,52299.33,1716.9,True,1716.9,True,1129.6300000000047,29.850000000000136
